entrezgene_id	external_gene_name	gene_biotype	chromosome_name	start_position	end_position
7531	YWHAE	protein_coding	HSCHR17_2_CTG2	286301	342404
390502	SERPINA2	protein_coding	HSCHR14_7_CTG1	1478202	1488979
NA		lncRNA	16	3458071	3515564
102465134	MIR6126	miRNA	16	3485381	3485469
9687	GREB1	protein_coding	2	11482341	11642788
646174	C16orf90	protein_coding	16	3493484	3495489
NA	GJA1P1	processed_pseudogene	5	109051315	109052457
NA		processed_pseudogene	16	3496201	3496768
NA	RNU2-24P	snRNA	10	27193358	27193500
NA	RNU7-12P	snRNA	10	27232255	27232316
NA	RPL7AP8	processed_pseudogene	10	86630825	86631628
51334	PRR16	protein_coding	5	120464300	120687332
NA	RPAP2P1	processed_pseudogene	10	86854696	86856236
22852	ANKRD26	protein_coding	10	26973793	27100494
23059	CLUAP1	protein_coding	16	3500976	3539048
NA		processed_pseudogene	6	49273600	49273794
NA		processed_pseudogene	6	23649496	23649774
NA		lncRNA	5	73952940	73954014
NA		lncRNA	5	109467353	109467952
NA	TPT1P5	processed_pseudogene	5	31908361	31909186
3950	LECT2	protein_coding	5	135922279	135954983
101928165	CASC17	lncRNA	17	71097774	71202203
NA		lncRNA	21	15508837	15566124
221458	KIF6	protein_coding	6	39329990	39725408
NA		lncRNA	21	15433313	15446882
392307	FAM221B	protein_coding	9	35816391	35828747
NA		lncRNA	21	41928004	41932239
NA		lncRNA	21	45033333	45044380
NA	LINC00159	lncRNA	21	32080314	32247266
29	ABR	protein_coding	HSCHR17_2_CTG2	42766	231794
NA	OR5BC1P	unprocessed_pseudogene	11	58317637	58318375
NA		protein_coding	X	153872221	153909223
4161	MC5R	protein_coding	18	13824149	13827323
7356	SCGB1A1	protein_coding	11	62405103	62423195
55273	TMEM100	protein_coding	17	55719627	55732121
NA		lncRNA	21	32132165	32136169
NA		lncRNA	21	22200640	22420819
NA		processed_pseudogene	18	54142133	54142577
NA	RPL31P5	processed_pseudogene	14	63567958	63568308
NA	GCATP1	processed_pseudogene	14	63594031	63595291
NA		lncRNA	14	63598874	63599248
8932	MBD2	protein_coding	18	54151606	54224669
5973	RENBP	protein_coding	X	153935269	153944687
NA	HSPE1P2	processed_pseudogene	14	63601509	63601814
105369308		lncRNA	21	36632681	36699016
NA	RNU6-597P	snRNA	14	63618043	63618144
NA	Y_RNA	misc_RNA	14	63621760	63621871
NA		lncRNA	21	36695322	36696809
116541	MRPL54	protein_coding	19	3762682	3768575
NA	RNU6-1162P	snRNA	14	63630678	63630781
81343	OR10V2P	unprocessed_pseudogene	11	59748811	59749574
NA	HMGB3P12	processed_pseudogene	3	26216322	26216877
NA		lncRNA	21	7629236	7692266
NA	U3	snoRNA	14	63651296	63651499
NA		processed_pseudogene	5	65415353	65416222
NA	EIF2S2P1	processed_pseudogene	14	63734697	63735923
NA		processed_pseudogene	5	131008583	131008742
NA		lncRNA	13	44982077	45120411
NA		lncRNA	11	59752578	59754975
NA		lncRNA	5	115188563	115188932
NA	OR13E1P	unitary_pseudogene	9	35859055	35859980
NA	RNU7-116P	snRNA	14	63736444	63736505
NA	Y_RNA	misc_RNA	17	4186326	4186424
NA	HNRNPRP2	processed_pseudogene	11	29668886	29669628
NA		processed_pseudogene	14	63762013	63762149
NA	RNU6-468P	snRNA	17	17578631	17578739
NA	NDUFA5P4	processed_pseudogene	9	35874810	35875194
NA	RPS28P1	processed_pseudogene	14	63808546	63808732
NA		misc_RNA	17	17675366	17675522
NA	RPL7AP58	processed_pseudogene	11	29725764	29726565
646962	HRCT1	protein_coding	9	35906202	35907136
NA		misc_RNA	17	17676211	17676371
NA		lncRNA	3	8079322	8125538
9456	HOMER1	protein_coding	5	79372636	79514134
NA	Y_RNA	misc_RNA	17	30344503	30344604
NA	Y_RNA	misc_RNA	14	63848261	63848362
NA		TEC	11	36196248	36197901
NA	RNU6-990P	snRNA	17	30360463	30360566
100313830	MIR548H1	miRNA	14	64095024	64095125
100616277	MIR4522	miRNA	17	27293910	27293996
NA		lncRNA	14	64329431	64338639
NA		lncRNA	HSCHR17_4_CTG4	68	12550
NA	SNORD63	snoRNA	17	30246757	30246820
158376	SPAAR	protein_coding	9	35909490	35937153
NA	RNU6-1267P	snRNA	17	30288071	30288177
NA	RNU6-1274P	snRNA	10	96743167	96743273
NA	RNA5SP526	rRNA	17	38144201	38144287
3859	KRT12	protein_coding	HSCHR17_4_CTG4	10571	16478
693192	MIR607	miRNA	10	96828669	96828764
NA	HMGN2P35	processed_pseudogene	10	96915633	96915902
NA	Y_RNA	misc_RNA	17	38089399	38089500
83475	DOHH	protein_coding	19	3490821	3500674
NA	Y_RNA	misc_RNA	17	38231043	38231144
90139	TSPAN18	protein_coding	11	44726465	44932423
494335	MIR423	miRNA	17	30117079	30117172
NA		lncRNA	14	64349677	64352284
NA	RNU6-287P	snRNA	17	42891338	42891435
NA		processed_pseudogene	14	64361392	64361637
102465468	MIR6781	miRNA	17	42823880	42823943
NA		lncRNA	9	35922159	35925554
100423003	MIR3184	miRNA	17	30117086	30117160
NA		lncRNA	13	26876566	26904862
102466918	MIR8059	miRNA	17	50768650	50768730
NA	PGAM1P2	processed_pseudogene	9	35943210	35943934
NA	Y_RNA	misc_RNA	17	50696644	50696760
56656	OR2S2	protein_coding	9	35957108	35958154
102465137	MIR6129	miRNA	17	49288346	49288454
NA		lncRNA	13	45311662	45341183
NA	RNU6-928P	snRNA	17	66638271	66638374
6585	SLIT1	protein_coding	10	96998038	97185959
10015	PDCD6IP	protein_coding	3	33798571	33869707
8788	DLK1	protein_coding	14	100725705	100738224
NA	RNA5SP445	rRNA_pseudogene	17	66639269	66639383
NA		lncRNA	13	45224766	45243281
NA	YBX1P10	processed_pseudogene	9	35971344	35972318
693219	MIR634	miRNA	17	66787072	66787168
NA	RN7SKP14	misc_RNA	17	54770949	54771277
NA	CHCHD2P9	processed_pseudogene	9	79391304	79391759
NA		lncRNA	13	45360119	45373700
NA	RNU7-155P	snRNA	17	71298156	71298218
NA		lncRNA	13	57787162	57983839
NA		processed_pseudogene	9	20331446	20332277
124900400		snoRNA	17	42940575	42940702
NA		lncRNA	13	44809467	44832142
NA		lncRNA	13	77722144	77734660
NA		lncRNA	13	44815535	44819363
4300	MLLT3	protein_coding	9	20341669	20622499
54474	KRT20	protein_coding	HSCHR17_4_CTG4	25209	34495
NA		lncRNA	13	51190718	51192578
NA		lncRNA	13	79637426	79667376
80755	AARSD1	protein_coding	17	42950526	42964498
124903249		lncRNA	13	112204680	112214479
105616982	LINC01047	lncRNA	13	89214847	89236890
NA		lncRNA	21	7646562	7658225
100505746	ITGB2-AS1	lncRNA	21	44921033	44929682
NA		lncRNA	13	59634157	59660292
NA		lncRNA	13	109453107	109471358
NA		lncRNA	HSCHR17_4_CTG4	70698	125321
105370152		lncRNA	13	31796368	31814730
NA		lncRNA	13	94132860	94142083
25984	KRT23	protein_coding	HSCHR17_4_CTG4	71964	86902
NA		lncRNA	13	42798499	42824821
100874145	LINC00364	lncRNA	13	67326177	67379994
NA	LINC01050	lncRNA	13	42810348	42819861
677819	SNORA37	snoRNA	18	54222284	54222412
NA		lncRNA	13	21851313	21872566
11201	POLI	protein_coding	18	54269517	54321266
NA		lncRNA	21	31336497	31338890
100874195	DIAPH3-AS1	lncRNA	13	60012709	60044357
NA		lncRNA	21	19014245	19023606
NA		lncRNA	21	30530799	30620068
101927843	LINC01687	lncRNA	21	22008747	22098518
56005	MYDGF	protein_coding	19	4641374	4670362
NA		lncRNA	13	46387353	46388220
NA		lncRNA	13	19884237	19884887
NA		lncRNA	13	28308522	28309366
100861554	LINC00563	lncRNA	13	46275657	46321758
NA		lncRNA	21	44748867	44751047
NA		lncRNA	21	43194533	43197548
NA		lncRNA	13	46295274	46295625
NA		lncRNA	13	82778208	83102391
NA	LINC01424	lncRNA	21	44801876	44804717
NA		lncRNA	13	99594305	99606485
NA		lncRNA	13	113753855	113756692
NA		lncRNA	13	84086737	84448603
NA		lncRNA	21	36421848	36430115
NA		lncRNA	21	29002847	29003401
84536	LINC01547	lncRNA	21	44932814	44939951
NA	LINC00421	lncRNA	13	19344466	19346810
NA		lncRNA	13	37155493	37490833
55832	CAND1	protein_coding	12	67269358	67319953
3054	HCFC1	protein_coding	X	153947557	153971818
NA		lncRNA	13	37059726	37191586
NA		lncRNA	6	57493855	57497691
NA		lncRNA	6	53350158	53350705
NA		lncRNA	2	19458220	19468961
27145	FILIP1	protein_coding	6	75291859	75493800
NA	RPS16P2	processed_pseudogene	2	20155618	20156057
NA		lncRNA	21	46053818	46056967
NA		lncRNA	21	46053218	46054471
NA		lncRNA	21	46056470	46057576
NA		lncRNA	21	6569788	6576813
348654	GEN1	protein_coding	2	17753858	17788946
NA		lncRNA	21	6569561	6571226
NA		lncRNA	21	39979685	39984754
NA		lncRNA	21	26869391	26910148
103695431	LINC01048	lncRNA	13	37481464	37527178
105372799	KCNJ6-AS1	lncRNA	21	37644927	37740702
NA		lncRNA	22	30598309	30606687
NA		lncRNA	13	27043022	27045389
NA		lncRNA	13	49811115	49836996
NA		lncRNA	21	37590319	37661496
100616495	MIR2392	miRNA	14	100814491	100814574
NA		misc_RNA	14	100816041	100816244
91319	DERL3	protein_coding	22	23834503	23839128
NA		misc_RNA	14	100826284	100826370
NA		misc_RNA	14	100829350	100829454
768222	MIR770	miRNA	14	100852390	100852487
574450	MIR493	miRNA	14	100869060	100869148
442905	MIR337	miRNA	14	100874493	100874585
100126315	MIR665	miRNA	14	100875033	100875104
574038	MIR431	miRNA	14	100881007	100881120
NA		lncRNA	13	78713026	78742615
574034	MIR433	miRNA	14	100881886	100881978
406914	MIR127	miRNA	14	100882979	100883075
574451	MIR432	miRNA	14	100884483	100884576
NA		lncRNA	13	66086400	66118792
406927	MIR136	miRNA	14	100884702	100884783
NA		misc_RNA	14	100894817	100894913
NA	RPS2P52	processed_pseudogene	19	690353	691172
692215	SNORD112	snoRNA	14	100897920	100897996
NA		lncRNA	21	37687336	37698530
NA		processed_pseudogene	5	110908284	110908713
NA		misc_RNA	14	100898958	100899079
NA		lncRNA	21	37592974	37594579
NA		lncRNA	5	85446974	85447758
NA		lncRNA	13	74502016	74595963
442915	MIR370	miRNA	14	100911139	100911213
767561	SNORD113-1	snoRNA	14	100924824	100924892
NA	ATG10-AS1	lncRNA	5	82073055	82073702
NA		lncRNA	21	20869260	20877566
767562	SNORD113-2	snoRNA	14	100927342	100927413
767563	SNORD113-3	snoRNA	14	100929919	100929990
NA	RBBP4P6	processed_pseudogene	5	85190629	85190830
767564	SNORD113-4	snoRNA	14	100936491	100936565
NA	B3GALT5-AS1	lncRNA	21	39527841	39612910
767565	SNORD113-5	snoRNA	14	100938187	100938264
NA		lncRNA	13	114142094	114142678
NA	LINC00428	lncRNA	13	42842235	42872962
767566	SNORD113-6	snoRNA	14	100939556	100939630
767567	SNORD113-7	snoRNA	14	100941126	100941202
767568	SNORD113-8	snoRNA	14	100943451	100943524
81491	GPR63	protein_coding	6	96794125	96837477
767569	SNORD113-9	snoRNA	14	100945649	100945720
767577	SNORD114-1	snoRNA	14	100949833	100949904
4131	MAP1B	protein_coding	5	72107234	72209565
NA		lncRNA	13	87186485	87191791
767578	SNORD114-2	snoRNA	14	100951856	100951933
NA		lncRNA	13	59216062	59300518
767579	SNORD114-3	snoRNA	14	100953349	100953423
100616229	MIR4473	miRNA	9	20411148	20411238
NA	RNU4-26P	snRNA	9	20418321	20418427
NA	SNORD114-4	snoRNA	14	100954374	100954448
390792	KRT39	protein_coding	HSCHR17_4_CTG4	107812	116287
100616441	MIR4474	miRNA	9	20502265	20502342
NA	RPL7AP48	processed_pseudogene	9	20532552	20533339
5141	PDE4A	protein_coding	19	10416773	10469630
767581	SNORD114-5	snoRNA	14	100955370	100955439
574444	MIR491	miRNA	9	20716105	20716188
124903418		snoRNA	14	100956240	100956312
109616992	SNORA30B	snoRNA	9	20786927	20787055
1937	EEF1G	protein_coding	11	62559596	62574086
NA		lncRNA	13	59280505	59290839
767582	SNORD114-6	snoRNA	14	100957166	100957237
767583	SNORD114-7	snoRNA	14	100963054	100963130
767585	SNORD114-9	snoRNA	14	100966029	100966100
NA	RPL35P3	processed_pseudogene	6	105302453	105302823
767588	SNORD114-10	snoRNA	14	100967052	100967123
NA	LINC00331	lncRNA	13	78786272	78840058
NA	PRDX2P4	processed_pseudogene	6	100136064	100136663
767589	SNORD114-11	snoRNA	14	100968111	100968185
54932	EXD3	protein_coding	9	137306896	137423211
767590	SNORD114-12	snoRNA	14	100968948	100969022
NA	NPM1P37	processed_pseudogene	6	69705287	69706160
767591	SNORD114-13	snoRNA	14	100969879	100969952
NA		processed_pseudogene	6	84966397	84966625
767592	SNORD114-14	snoRNA	14	100972103	100972177
767593	SNORD114-15	snoRNA	14	100972670	100972741
767594	SNORD114-16	snoRNA	14	100973595	100973664
767595	SNORD114-17	snoRNA	14	100974806	100974880
51302	CYP39A1	protein_coding	6	46549580	46652830
767596	SNORD114-18	snoRNA	14	100975825	100975896
767597	SNORD114-19	snoRNA	14	100976477	100976551
124903419		snoRNA	14	100977389	100977466
NA		TEC	16	3533429	3534258
NA		snoRNA	14	100979002	100979090
NA		lncRNA	21	15352078	15354216
124903420		snoRNA	14	100979992	100980066
NA		lncRNA	21	37478892	37490026
767598	SNORD114-20	snoRNA	14	100981004	100981075
NA		lncRNA	21	35349750	35404409
767599	SNORD114-21	snoRNA	14	100981975	100982046
767600	SNORD114-22	snoRNA	14	100982926	100982997
NA		lncRNA	21	33110867	33123947
767603	SNORD114-23	snoRNA	14	100983876	100983947
767604	SNORD114-24	snoRNA	14	100984777	100984848
767605	SNORD114-25	snoRNA	14	100986057	100986128
767606	SNORD114-26	snoRNA	14	100987046	100987117
767608	SNORD114-27	snoRNA	14	100988161	100988230
767609	SNORD114-28	snoRNA	14	100989130	100989201
197358	NLRC3	protein_coding	16	3539033	3577403
767610	SNORD114-29	snoRNA	14	100990091	100990160
767611	SNORD114-30	snoRNA	14	100991919	100991990
767612	SNORD114-31	snoRNA	14	100993236	100993310
124903422		snoRNA	14	100994257	100994330
101927821	LINC01425	lncRNA	21	21746928	21797419
125115	KRT40	protein_coding	HSCHR17_4_CTG4	127111	136530
124903421		snoRNA	14	100998467	100998541
NA		lncRNA	2	18784807	18787752
494328	MIR379	miRNA	14	101022066	101022132
693121	MIR411	miRNA	14	101023325	101023420
407023	MIR299	miRNA	14	101023794	101023856
NA		lncRNA	13	31373662	31374841
494329	MIR380	miRNA	14	101025017	101025077
100302250	MIR1197	miRNA	14	101025564	101025651
442897	MIR323A	miRNA	14	101025732	101025817
NA		lncRNA	13	76931730	76980273
768212	MIR758	miRNA	14	101026020	101026107
574408	MIR329-1	miRNA	14	101026785	101026864
574409	MIR329-2	miRNA	14	101027100	101027183
574452	MIR494	miRNA	14	101029634	101029714
100422837	MIR1193	miRNA	14	101030052	101030129
100126335	MIR543	miRNA	14	101031987	101032064
7447	VSNL1	protein_coding	2	17539126	17657018
574453	MIR495	miRNA	14	101033755	101033836
442913	MIR376C	miRNA	14	101039690	101039755
664615	MIR376A2	miRNA	14	101040069	101040148
724024	MIR654	miRNA	14	101040219	101040299
574435	MIR376B	miRNA	14	101040436	101040535
494325	MIR376A1	miRNA	14	101040782	101040849
NA		lncRNA	21	23352929	23423778
100126297	MIR300	miRNA	14	101041363	101041445
100302157	MIR1185-1	miRNA	14	101042977	101043062
NA		lncRNA	13	111655590	111663397
100302209	MIR1185-2	miRNA	14	101044198	101044283
494330	MIR381	miRNA	14	101045920	101045994
664616	MIR487B	miRNA	14	101046455	101046538
NA		lncRNA	13	111602399	111603250
664612	MIR539	miRNA	14	101047321	101047398
100126345	MIR889	miRNA	14	101047901	101047979
100885850	PTGES3L-AARSD1	protein_coding	17	42950526	42980528
664613	MIR544A	miRNA	14	101048658	101048748
724025	MIR655	miRNA	14	101049550	101049646
124903151		lncRNA	13	33012850	33016244
619555	MIR487A	miRNA	14	101052446	101052525
494331	MIR382	miRNA	14	101054306	101054381
406924	MIR134	miRNA	14	101054687	101054759
768214	MIR668	miRNA	14	101055258	101055323
574436	MIR485	miRNA	14	101055419	101055491
574410	MIR323B	miRNA	14	101056219	101056300
406946	MIR154	miRNA	14	101059755	101059838
574454	MIR496	miRNA	14	101060573	101060674
494326	MIR377	miRNA	14	101062050	101062118
101927248	LINC00391	lncRNA	13	94698725	94708526
100126308	MIR541	miRNA	14	101064495	101064578
574413	MIR409	miRNA	14	101065300	101065378
574433	MIR412	miRNA	14	101065447	101065537
442914	MIR369	miRNA	14	101065598	101065667
574434	MIR410	miRNA	14	101065912	101065991
724026	MIR656	miRNA	14	101066724	101066801
124903435	U3	snoRNA	14	101145480	101145695
NA		lncRNA	14	101160476	101172549
NA		lncRNA	14	101185787	101197089
NA		processed_pseudogene	14	101217372	101218241
NA		transcribed_unprocessed_pseudogene	14	19324708	19327716
NA	GRAMD4P3	processed_pseudogene	14	19371822	19373490
NA	CRB3P1	processed_pseudogene	3	1394173	1394448
NA	NBPF21P	unprocessed_pseudogene	3	36616006	36637457
404785	POTEG	protein_coding	14	19402486	19434341
NA		protein_coding	22	23862188	23895223
160428	ALDH1L2	protein_coding	12	105019784	105107643
NA	RN7SL268P	misc_RNA	22	23879493	23879790
85293	KRTAP3-3	protein_coding	HSCHR17_4_CTG4	142825	143528
4282	MIF	protein_coding	22	23894383	23895227
100132979	GOLGA8DP	unprocessed_pseudogene	HSCHR15_1_CTG3	257936	268257
83897	KRTAP3-2	protein_coding	HSCHR17_4_CTG4	148588	149289
NA	KRTAP3-4P	unprocessed_pseudogene	HSCHR17_4_CTG4	153876	154155
NA		lncRNA	13	67321813	67326144
83896	KRTAP3-1	protein_coding	HSCHR17_4_CTG4	157916	168719
105370345		lncRNA	13	105573096	105706856
NA		lncRNA	13	24747609	24757207
83895	KRTAP1-5	protein_coding	HSCHR17_4_CTG4	175421	176597
NA	MTARC2P1	unprocessed_pseudogene	3	6208269	6208571
728255	KRTAP1-4	protein_coding	HSCHR17_4_CTG4	179092	179499
162681	C18orf54	protein_coding	18	54357906	54385218
81850	KRTAP1-3	protein_coding	HSCHR17_4_CTG4	183279	184250
NA		lncRNA	13	24756511	24759190
NA		processed_pseudogene	6	108817680	108817926
NA	SUMO2P8	processed_pseudogene	6	108618000	108618285
NA		lncRNA	6	37301210	37305176
81851	KRTAP1-1	protein_coding	HSCHR17_4_CTG4	189952	190854
NA		unprocessed_pseudogene	HSCHR15_1_CTG3	326384	326899
NA	LINC00343	lncRNA	13	105702699	105797539
81872	KRTAP2-1	protein_coding	HSCHR17_4_CTG4	195934	196709
NA	HMGB1P20	processed_pseudogene	6	53235621	53236297
NA		lncRNA	6	74642384	74652002
NA		lncRNA	22	23901432	23907068
23191	CYFIP1	protein_coding	HSCHR15_1_CTG3	746	78058
NA		lncRNA	2	11673964	11676925
NA	KLHL5P1	processed_pseudogene	22	23926900	23929574
NA		protein_coding	6	112236806	112350094
728279		protein_coding	HSCHR17_4_CTG4	203891	204757
NA		processed_pseudogene	2	37816915	37817961
NA		protein_coding	11	62559603	62591531
100652871		unprocessed_pseudogene	22	23939998	23942798
285362	SUMF1	protein_coding	3	3700814	4467273
100130207	SUMF1	protein_coding	3	3700814	4467273
NA		lncRNA	2	14886647	14907664
56241	SUSD2	protein_coding	22	24181487	24189106
NA		lncRNA	2	3156756	3157797
730755	KRTAP2-3	protein_coding	HSCHR17_4_CTG4	208738	209612
NA		lncRNA	2	12715415	12716227
NA	RPS13P4	processed_pseudogene	2	23900693	23901149
8269	TMEM187	protein_coding	X	153972754	153983194
NA		lncRNA	2	18547386	18548204
85294	KRTAP2-4	protein_coding	HSCHR17_4_CTG4	214614	215377
NA	LINC01866	lncRNA	2	16970034	16974497
NA		TEC	2	30677762	30679895
NA		lncRNA	2	1341044	1346568
NA	KRTAP2-5P	unprocessed_pseudogene	HSCHR17_4_CTG4	221446	221841
NA		lncRNA	21	43725345	43727693
100996750		protein_coding	HSCHR17_4_CTG4	233665	234813
NA		lncRNA	2	5696220	5719670
NA		lncRNA	21	9614019	9681769
728224	KRTAP4-8	protein_coding	HSCHR17_4_CTG4	246639	247812
100861510	LRRC3-DT	lncRNA	21	44447142	44455302
NA	CRTC1P1	processed_pseudogene	2	52570648	52572522
85354	KRTAP4-16	protein_coding	HSCHR17_4_CTG4	251189	251896
100132386	KRTAP4-9	protein_coding	HSCHR17_4_CTG4	255019	256175
100422987	MIR3202-1	miRNA	X	153981097	153981177
NA		lncRNA	21	38229926	38235572
100422877	MIR3202-2	miRNA	X	153981098	153981176
NA		lncRNA	2	30887626	30897387
100313781	MIR718	miRNA	X	154019920	154019989
NA	RNU6-934P	snRNA	X	101325404	101325510
54072	LINC00158	lncRNA	21	25374242	25431701
1678	TIMM8A	protein_coding	X	101345661	101348742
653240	KRTAP4-11	protein_coding	HSCHR17_4_CTG4	266931	268110
NA	RNU6-1268P	snRNA	14	19422815	19422921
83755	KRTAP4-12	protein_coding	HSCHR17_4_CTG4	272827	273903
NA		processed_pseudogene	14	19511244	19511712
NA		processed_pseudogene	14	19629006	19630340
NA		lncRNA	11	62537312	62542018
NA		lncRNA	14	19637225	19641306
NA		processed_pseudogene	14	19653623	19653742
NA		processed_pseudogene	14	19668542	19669056
196294	IMMP1L	protein_coding	11	31432401	31509645
NA		lncRNA	5	102500541	102505670
NA	SSBP3P5	processed_pseudogene	14	19668829	19670003
60526	LDAH	protein_coding	2	20684014	20823130
NA		transcribed_processed_pseudogene	14	19677837	19680104
NA	ARHGAP42P4	processed_pseudogene	14	19688261	19691194
NA		protein_coding	5	132410832	132646079
NA		lncRNA	22	35122661	35127419
390429	OR4N2	protein_coding	14	19719015	19830253
6173	RPL36A	protein_coding	X	101390824	101396155
NA		processed_pseudogene	22	35164304	35165347
25998	IBTK	protein_coding	6	82169986	82247754
NA	OR11K2P	unprocessed_pseudogene	14	19733355	19734302
NA	OR4H12P	unprocessed_pseudogene	14	19759868	19760774
NA	OR4N1P	unprocessed_pseudogene	14	19796345	19797293
NA	OR4K6P	unprocessed_pseudogene	14	19847367	19848263
10043	TOM1	protein_coding	22	35299275	35347992
NA	OR4K4P	unprocessed_pseudogene	14	19905917	19906600
NA		processed_pseudogene	14	19908096	19908649
728635	DHRS4L1	lncRNA	14	23969931	24051377
11082	ESM1	protein_coding	5	54977867	55022671
4901	NRL	protein_coding	14	24078662	24115010
NA		lncRNA	21	25383747	25384593
NA		lncRNA	21	13026200	13029493
150142	ZNF295-AS1	lncRNA	21	42009078	42055131
NA	LAMTOR3P2	processed_pseudogene	5	119132651	119132882
NA	COQ10BP2	processed_pseudogene	5	83279921	83280644
NA	PRELID3BP8	processed_pseudogene	5	120658077	120658371
377841	ENTPD8	protein_coding	9	137434364	137441816
NA		processed_pseudogene	5	79000112	79001124
NA	ACTBP4	processed_pseudogene	5	131659046	131660115
NA		processed_pseudogene	5	126628019	126628319
NA		protein_coding	5	139442316	139462707
57122	NUP107	protein_coding	12	68686951	68745809
NA		lncRNA	16	3542739	3545785
NA		lncRNA	16	3581181	3583266
100529097	RPL36A-HNRNPH2	protein_coding	X	101391011	101412297
NA		lncRNA	16	3650636	3651703
147323	STARD6	protein_coding	18	54324358	54357964
79722	ANKRD55	protein_coding	5	56099680	56233330
NA		processed_pseudogene	HSCHR15_1_CTG3	293999	294204
283767	GOLGA6L1	protein_coding	HSCHR15_1_CTG3	228776	237330
440243	GOLGA6L1	protein_coding	HSCHR15_1_CTG3	228776	237330
5106	PCK2	protein_coding	14	24094053	24110598
3188	HNRNPH2	protein_coding	X	101408222	101414133
